"","unique_name","bin_assignment","min_ma","max_ma","collection_no","paleolat2.x","paleolng2.x"
"2773","Phascolotherium sp.",23,164.7,167.7,57124,40.13,7.9
"2774","Phascolotherium sp.",24,164.7,167.7,57124,40.13,7.9
"2775","Millsodon sp.",23,164.7,167.7,57124,40.13,7.9
"2776","Millsodon sp.",24,164.7,167.7,57124,40.13,7.9
"2781","Stereognathus sp.",23,164.7,167.7,57125,40.11,8
"2782","Stereognathus sp.",24,164.7,167.7,57125,40.11,8
"2785","Stereognathus sp.",23,164.7,167.7,57139,41.2,8.44
"2786","Stereognathus sp.",24,164.7,167.7,57139,41.2,8.44
"2787","Wareolestes sp.",23,164.7,167.7,57139,41.2,8.44
"2788","Wareolestes sp.",24,164.7,167.7,57139,41.2,8.44
"2798","Euthlastus sp.",27,145,152.1,57913,37.3,-61.65
"2800","Priacodon sp.",27,145,152.1,57913,37.3,-61.65
"2805","Triconolestes sp.",27,145,152.1,57913,37.3,-61.65
"2806","Dryolestes sp.",27,145,152.1,57913,37.3,-61.65
"2809","Daulestes sp.",35,89.3,93.5,58164,37.01,66.44
"2810","Daulestes sp.",36,89.3,93.5,58164,37.01,66.44
"2813","Aspanlestes sp.",35,89.3,93.5,58165,36.89,56.95
"2814","Aspanlestes sp.",36,89.3,93.5,58165,36.89,56.95
"2815","Kennalestes sp.",35,89.3,93.5,58165,36.89,56.95
"2816","Kennalestes sp.",36,89.3,93.5,58165,36.89,56.95
"2817","Daulestes sp.",35,89.3,93.5,58165,36.89,56.95
"2818","Daulestes sp.",36,89.3,93.5,58165,36.89,56.95
"2819","Aspanlestes sp.",35,89.3,93.5,58165,36.89,56.95
"2820","Aspanlestes sp.",36,89.3,93.5,58165,36.89,56.95
"2821","Sulestes sp.",35,89.3,93.5,58165,36.89,56.95
"2822","Sulestes sp.",36,89.3,93.5,58165,36.89,56.95
"2823","Parazhelestes sp.",35,89.3,93.5,58165,36.89,56.95
"2824","Parazhelestes sp.",36,89.3,93.5,58165,36.89,56.95
"2827","Kulbeckia sp.",35,89.3,93.5,58166,36.89,56.95
"2828","Kulbeckia sp.",36,89.3,93.5,58166,36.89,56.95
"2829","Sulestes sp.",35,89.3,93.5,58166,36.89,56.95
"2830","Sulestes sp.",36,89.3,93.5,58166,36.89,56.95
"2831","Uchkudukodon sp.",35,89.3,93.5,58166,36.89,56.95
"2832","Uchkudukodon sp.",36,89.3,93.5,58166,36.89,56.95
"2833","Aspanlestes sp.",35,89.3,93.5,58166,36.89,56.95
"2834","Aspanlestes sp.",36,89.3,93.5,58166,36.89,56.95
"2835","Sulestes sp.",35,89.3,93.5,58168,36.89,56.95
"2836","Sulestes sp.",36,89.3,93.5,58168,36.89,56.95
"2837","Parazhelestes sp.",35,89.3,93.5,58168,36.89,56.95
"2838","Parazhelestes sp.",36,89.3,93.5,58168,36.89,56.95
"2839","Eoungulatum sp.",35,89.3,93.5,58168,36.89,56.95
"2840","Eoungulatum sp.",36,89.3,93.5,58168,36.89,56.95
"2843","Sazlestes sp.",35,89.3,93.5,58168,36.89,56.95
"2844","Sazlestes sp.",36,89.3,93.5,58168,36.89,56.95
"2845","Zhelestes sp.",35,89.3,93.5,58168,36.89,56.95
"2846","Zhelestes sp.",36,89.3,93.5,58168,36.89,56.95
"2847","Aspanlestes sp.",35,89.3,93.5,58168,36.89,56.95
"2848","Aspanlestes sp.",36,89.3,93.5,58168,36.89,56.95
"2849","Uzbekbaatar sp.",35,89.3,93.5,58168,36.89,56.95
"2850","Uzbekbaatar sp.",36,89.3,93.5,58168,36.89,56.95
"2851","Sulestes sp.",35,89.3,93.5,58168,36.89,56.95
"2852","Sulestes sp.",36,89.3,93.5,58168,36.89,56.95
"2853","Sulestes sp.",35,89.3,93.5,58168,36.89,56.95
"2854","Sulestes sp.",36,89.3,93.5,58168,36.89,56.95
"2855","Paranyctoides sp.",35,89.3,93.5,58168,36.89,56.95
"2856","Paranyctoides sp.",36,89.3,93.5,58168,36.89,56.95
"2857","Eoungulatum sp.",35,89.3,93.5,58168,36.89,56.95
"2858","Eoungulatum sp.",36,89.3,93.5,58168,36.89,56.95
"2859","Paranyctoides sp.",35,89.3,93.5,58168,36.89,56.95
"2860","Paranyctoides sp.",36,89.3,93.5,58168,36.89,56.95
"2861","Kulbeckia sp.",35,89.3,93.5,58168,36.89,56.95
"2862","Kulbeckia sp.",36,89.3,93.5,58168,36.89,56.95
"2863","Aspanlestes sp.",35,89.3,93.5,58168,36.89,56.95
"2864","Aspanlestes sp.",36,89.3,93.5,58168,36.89,56.95
"2867","Parazhelestes sp.",35,89.3,93.5,58168,36.89,56.95
"2868","Parazhelestes sp.",36,89.3,93.5,58168,36.89,56.95
"2871","Daulestes sp.",35,89.3,93.5,58173,36.89,56.95
"2872","Daulestes sp.",36,89.3,93.5,58173,36.89,56.95
"2873","Zhelestes sp.",35,89.3,93.5,58174,36.89,56.95
"2874","Zhelestes sp.",36,89.3,93.5,58174,36.89,56.95
"2875","Uzbekbaatar sp.",35,89.3,93.5,58174,36.89,56.95
"2876","Uzbekbaatar sp.",36,89.3,93.5,58174,36.89,56.95
"2877","Sulestes sp.",35,89.3,93.5,58174,36.89,56.95
"2878","Sulestes sp.",36,89.3,93.5,58174,36.89,56.95
"2879","Sulestes sp.",35,89.3,93.5,58179,36.89,56.95
"2880","Sulestes sp.",36,89.3,93.5,58179,36.89,56.95
"2883","Parazhelestes sp.",35,89.3,93.5,58179,36.89,56.95
"2884","Parazhelestes sp.",36,89.3,93.5,58179,36.89,56.95
"2891","Cretasorex sp.",35,89.3,93.5,58179,36.89,56.95
"2892","Cretasorex sp.",36,89.3,93.5,58179,36.89,56.95
"2893","Bulaklestes sp.",35,89.3,93.5,58179,36.89,56.95
"2894","Bulaklestes sp.",36,89.3,93.5,58179,36.89,56.95
"2895","Paranyctoides sp.",35,89.3,93.5,58179,36.89,56.95
"2896","Paranyctoides sp.",36,89.3,93.5,58179,36.89,56.95
"2901","Aspanlestes sp.",35,89.3,93.5,58179,36.89,56.95
"2902","Aspanlestes sp.",36,89.3,93.5,58179,36.89,56.95
"2903","Murtoilestes sp.",29,132.9,139.8,58196,53.83,105.34
"2904","Murtoilestes sp.",29,132.9,139.8,58196,53.83,105.34
"2907","Sheikhdzheilia sp.",34,93.5,99.6,58208,36.12,60.46
"2908","Sheikhdzheilia sp.",35,93.5,99.6,58208,36.12,60.46
"2909","Bobolestes sp.",34,93.5,99.6,58208,36.12,60.46
"2910","Bobolestes sp.",35,93.5,99.6,58208,36.12,60.46
"2914","Amphilestes sp.",23,164.7,167.7,59357,41.34,8.87
"2915","Amphilestes sp.",24,164.7,167.7,59357,41.34,8.87
"2916","Phascolotherium sp.",23,164.7,167.7,59357,41.34,8.87
"2917","Phascolotherium sp.",24,164.7,167.7,59357,41.34,8.87
"2918","Amphitherium sp.",23,164.7,167.7,59357,41.34,8.87
"2919","Amphitherium sp.",24,164.7,167.7,59357,41.34,8.87
"2920","Amphitherium sp.",23,164.7,167.7,59357,41.34,8.87
"2921","Amphitherium sp.",24,164.7,167.7,59357,41.34,8.87
"2924","Stereognathus sp.",23,164.7,167.7,59357,41.34,8.87
"2925","Stereognathus sp.",24,164.7,167.7,59357,41.34,8.87
"2926","Tritylodon sp.",17,190.8,201.3,59363,-42.63,-1.21
"2927","Tritylodon sp.",18,190.8,201.3,59363,-42.63,-1.21
"2931","Aspanlestes sp.",38,70.6,83.5,59730,34.43,63.14
"2932","Aspanlestes sp.",39,70.6,83.5,59730,34.43,63.14
"2933","Alymlestes sp.",38,70.6,83.5,59730,34.43,63.14
"2934","Alymlestes sp.",39,70.6,83.5,59730,34.43,63.14
"2939","Deltatheridium sp.",38,70.6,83.5,59730,34.43,63.14
"2940","Deltatheridium sp.",39,70.6,83.5,59730,34.43,63.14
"2941","Bulganbaatar sp.",38,70.6,83.5,59730,34.43,63.14
"2942","Bulganbaatar sp.",39,70.6,83.5,59730,34.43,63.14
"2943","Dinnebitodon sp.",18,182.7,199.3,59929,20.1,-53.76
"2944","Dinnebitodon sp.",19,182.7,199.3,59929,20.1,-53.76
"2945","Dinnebitodon sp.",18,182.7,199.3,59930,20.1,-53.77
"2946","Dinnebitodon sp.",19,182.7,199.3,59930,20.1,-53.77
"2948","Chiniquodon sp.",13,237,242,60294,-49.92,-37.64
"2949","Probainognathus sp.",13,237,242,60295,-49.88,-37.76
"2950","Massetognathus sp.",13,237,242,60300,-49.89,-37.77
"2951","Massetognathus sp.",13,237,242,60300,-49.89,-37.77
"2952","Massetognathus sp.",13,237,242,60301,-49.92,-37.72
"2953","Massetognathus sp.",13,237,242,60302,-49.89,-37.73
"2956","Thomasia sp.",16,201.3,208.5,60541,35.05,6.99
"2957","Eobaatar sp.",30,125.45,130,61319,30.88,8.41
"2958","Eobaatar sp.",31,125.45,130,61319,30.88,8.41
"2959","Crusafontia sp.",30,125.45,130,61319,30.88,8.41
"2960","Crusafontia sp.",31,125.45,130,61319,30.88,8.41
"2963","Galveodon sp.",30,125.45,130,61319,30.88,8.41
"2964","Galveodon sp.",31,125.45,130,61319,30.88,8.41
"2967","Crusafontia sp.",30,125.45,130,61409,30.87,9.52
"2968","Crusafontia sp.",31,125.45,130,61409,30.87,9.52
"2969","Alphadon sp.",38,70.6,83.5,61844,46.74,-84.35
"2970","Alphadon sp.",39,70.6,83.5,61844,46.74,-84.35
"2973","Cimolodon sp.",38,70.6,83.5,61844,46.74,-84.35
"2974","Cimolodon sp.",39,70.6,83.5,61844,46.74,-84.35
"2977","Tashtykia sp.",23,166.1,168.3,61891,58.35,86.49
"2978","Simpsonodon sp.",23,166.1,168.3,61891,58.35,86.49
"2979","Hutegotherium sp.",23,166.1,168.3,61891,58.35,86.49
"2980","Stereognathus sp.",23,166.1,168.3,61891,58.35,86.49
"2982","Amphibetulimus sp.",23,166.1,168.3,61891,58.35,86.49
"2983","Itatodon sp.",23,166.1,168.3,61891,58.35,86.49
"2984","Anthracolestes sp.",23,166.1,168.3,61891,58.35,86.49
"2985","Sineleutherus sp.",23,166.1,168.3,61891,58.35,86.49
"2987","Tagaria sp.",23,166.1,168.3,61891,58.35,86.49
"2988","Plesiochoffatia sp.",23,164.7,167.7,62257,39.68,19.97
"2989","Plesiochoffatia sp.",24,164.7,167.7,62257,39.68,19.97
"2998","Ameghinichnus sp.",17,199.3,201.3,62838,21.36,-20.71
"3006","Eozhelestes sp.",34,93.5,99.6,64684,36.12,60.46
"3007","Eozhelestes sp.",35,93.5,99.6,64684,36.12,60.46
"3010","Sheikhdzheilia sp.",34,93.5,99.6,64684,36.12,60.46
"3011","Sheikhdzheilia sp.",35,93.5,99.6,64684,36.12,60.46
"3012","Bobolestes sp.",34,93.5,99.6,64684,36.12,60.46
"3013","Bobolestes sp.",35,93.5,99.6,64684,36.12,60.46
"3014","Oxlestes sp.",34,93.5,99.6,64685,36.12,60.46
"3015","Oxlestes sp.",35,93.5,99.6,64685,36.12,60.46
"3016","Eozhelestes sp.",34,93.5,99.6,64689,37.67,65.91
"3017","Eozhelestes sp.",35,93.5,99.6,64689,37.67,65.91
"3018","Asiatherium sp.",38,70.6,83.5,65344,38.55,92.73
"3019","Asiatherium sp.",39,70.6,83.5,65344,38.55,92.73
"3020","Henosferus sp.",20,175.6,182,67434,-41.34,-28.15
"3021","Argentoconodon sp.",20,175.6,182,67434,-41.34,-28.15
"3022","Condorodon sp.",20,175.6,182,67434,-41.34,-28.15
"3023","Asfaltomylos sp.",20,175.6,182,67434,-41.34,-28.15
"3064","Chalepotherium sp.",16,201.3,208.5,67914,37.58,8.46
"3065","Thomasia sp.",16,201.3,208.5,67914,37.58,8.46
"3067","Cimexomys sp.",38,70.6,83.5,68001,36.52,-76.3
"3068","Cimexomys sp.",39,70.6,83.5,68001,36.52,-76.3
"3069","Alphadon sp.",38,70.6,83.5,68001,36.52,-76.3
"3070","Alphadon sp.",39,70.6,83.5,68001,36.52,-76.3
"3083","Alphadon sp.",38,70.6,83.5,68003,36.52,-76.3
"3084","Alphadon sp.",39,70.6,83.5,68003,36.52,-76.3
"3085","Cimolomys sp.",38,70.6,83.5,68003,36.52,-76.3
"3086","Cimolomys sp.",39,70.6,83.5,68003,36.52,-76.3
"3091","Paracimexomys sp.",38,70.6,83.5,68003,36.52,-76.3
"3092","Paracimexomys sp.",39,70.6,83.5,68003,36.52,-76.3
"3095","Mesodma sp.",38,70.6,83.5,68004,36.52,-76.3
"3096","Mesodma sp.",39,70.6,83.5,68004,36.52,-76.3
"3097","Paracimexomys sp.",38,70.6,83.5,68004,36.52,-76.3
"3098","Paracimexomys sp.",39,70.6,83.5,68004,36.52,-76.3
"3101","Alphadon sp.",38,70.6,83.5,68006,36.52,-76.3
"3102","Alphadon sp.",39,70.6,83.5,68006,36.52,-76.3
"3107","Fruitafossor sp.",26,152.1,157.3,68024,34.95,-59.77
"3108","Gondwanadon sp.",14,228,237,68170,-42.03,50.74
"3109","Mangasbaatar sp.",38,72.1,83.6,68516,38.85,92.62
"3110","Zalambdalestes sp.",38,70.6,83.5,68517,39.87,91.09
"3111","Zalambdalestes sp.",39,70.6,83.5,68517,39.87,91.09
"3112","Zalambdalestes sp.",38,72.1,83.6,68525,41.04,93.71
"3113","Zalambdalestes sp.",38,72.1,83.6,68525,41.04,93.71
"3114","Habayia sp.",16,201.3,208.5,68882,37.49,5.27
"3116","Thomasia sp.",16,201.3,208.5,68882,37.49,5.27
"3119","Alphadon sp.",38,70.6,83.5,69161,55.9,-74.57
"3120","Alphadon sp.",39,70.6,83.5,69161,55.9,-74.57
"3123","Turgidodon sp.",38,70.6,83.5,69161,55.9,-74.57
"3124","Turgidodon sp.",39,70.6,83.5,69161,55.9,-74.57
"3125","Lumkuia sp.",12,242,247.2,69697,-67.36,-14.29
"3126","Pinheirodon sp.",26,150.8,155.7,69708,34,0.53
"3127","Pinheirodon sp.",27,150.8,155.7,69708,34,0.53
"3128","Bernardodon sp.",26,150.8,155.7,69708,34,0.53
"3129","Bernardodon sp.",27,150.8,155.7,69708,34,0.53
"3130","Ecprepaulax sp.",26,150.8,155.7,69708,34,0.53
"3131","Ecprepaulax sp.",27,150.8,155.7,69708,34,0.53
"3132","Bernardodon sp.",26,150.8,155.7,69708,34,0.53
"3133","Bernardodon sp.",27,150.8,155.7,69708,34,0.53
"3136","Tinodon sp.",26,150.8,155.7,69708,34,0.53
"3137","Tinodon sp.",27,150.8,155.7,69708,34,0.53
"3138","Pinheirodon sp.",26,150.8,155.7,69708,34,0.53
"3139","Pinheirodon sp.",27,150.8,155.7,69708,34,0.53
"3140","Portopinheirodon sp.",26,150.8,155.7,69708,34,0.53
"3141","Portopinheirodon sp.",27,150.8,155.7,69708,34,0.53
"3142","Iberodon sp.",26,150.8,155.7,69708,34,0.53
"3143","Iberodon sp.",27,150.8,155.7,69708,34,0.53
"3144","Priacodon sp.",26,150.8,155.7,69708,34,0.53
"3145","Priacodon sp.",27,150.8,155.7,69708,34,0.53
"3146","Laolestes sp.",26,150.8,155.7,69708,34,0.53
"3147","Laolestes sp.",27,150.8,155.7,69708,34,0.53
"3148","Pinheirodon sp.",26,150.8,155.7,69708,34,0.53
"3149","Pinheirodon sp.",27,150.8,155.7,69708,34,0.53
"3152","Nanolestes sp.",26,150.8,155.7,69708,34,0.53
"3153","Nanolestes sp.",27,150.8,155.7,69708,34,0.53
"3158","Alphadon sp.",38,70.6,83.5,70269,51.93,-75.3
"3159","Alphadon sp.",39,70.6,83.5,70269,51.93,-75.3
"3160","Alostera sp.",38,70.6,83.5,70269,51.93,-75.3
"3161","Alostera sp.",39,70.6,83.5,70269,51.93,-75.3
"3162","Cimolomys sp.",38,70.6,83.5,70269,51.93,-75.3
"3163","Cimolomys sp.",39,70.6,83.5,70269,51.93,-75.3
"3164","Turgidodon sp.",38,70.6,83.5,70269,51.93,-75.3
"3165","Turgidodon sp.",39,70.6,83.5,70269,51.93,-75.3
"3166","Cimolomys sp.",38,70.6,83.5,70453,51.93,-75.3
"3167","Cimolomys sp.",39,70.6,83.5,70453,51.93,-75.3
"3168","Alphadon sp.",38,70.6,83.5,70453,51.93,-75.3
"3169","Alphadon sp.",39,70.6,83.5,70453,51.93,-75.3
"3170","Turgidodon sp.",38,70.6,83.5,70453,51.93,-75.3
"3171","Turgidodon sp.",39,70.6,83.5,70453,51.93,-75.3
"3172","Turgidodon sp.",38,70.6,83.5,70454,51.55,-75.48
"3173","Turgidodon sp.",39,70.6,83.5,70454,51.55,-75.48
"3174","Cimolomys sp.",38,70.6,83.5,70454,51.55,-75.48
"3175","Cimolomys sp.",39,70.6,83.5,70454,51.55,-75.48
"3178","Alostera sp.",38,70.6,83.5,70490,52.08,-75.39
"3179","Alostera sp.",39,70.6,83.5,70490,52.08,-75.39
"3183","Glirodon sp.",27,145,150.8,71476,36.01,-61.64
"3189","Alemoatherium sp.",14,208.5,237,72086,-38.95,-17
"3190","Alemoatherium sp.",15,208.5,237,72086,-38.95,-17
"3191","Gomphodontosuchus sp.",14,208.5,237,72086,-38.95,-17
"3192","Gomphodontosuchus sp.",15,208.5,237,72086,-38.95,-17
"3193","Sinoconodon sp.",18,190.8,199.3,72091,33.08,107.41
"3195","Traversodon sp.",13,237,242,72141,-51.75,-19.57
"3196","Kouriogenys sp.",28,140.2,145,72142,41.67,7.6
"3197","Bolodon sp.",28,140.2,145,72142,41.67,7.6
"3198","Triconodon sp.",28,140.2,145,72142,41.67,7.6
"3199","Phascolestes sp.",28,140.2,145,72142,41.67,7.6
"3200","Trioracodon sp.",28,140.2,145,72142,41.67,7.6
"3201","Trioracodon sp.",28,140.2,145,72142,41.67,7.6
"3202","Amblotherium sp.",28,140.2,145,72142,41.67,7.6
"3203","Bolodon sp.",28,140.2,145,72142,41.67,7.6
"3204","Peramus sp.",28,140.2,145,72142,41.67,7.6
"3205","Peramus sp.",28,140.2,145,72142,41.67,7.6
"3206","Trioracodon sp.",28,140.2,145,72142,41.67,7.6
"3207","Peramus sp.",28,140.2,145,72142,41.67,7.6
"3210","Plagiaulax sp.",28,140.2,145,72142,41.67,7.6
"3211","Plagiaulax sp.",28,140.2,145,72142,41.67,7.6
"3212","Spalacotherium sp.",28,140.2,145,72142,41.67,7.6
"3213","Phascolestes sp.",28,140.2,145,72142,41.67,7.6
"3214","Amblotherium sp.",28,140.2,145,72142,41.67,7.6
"3215","Bolodon sp.",28,140.2,145,72142,41.67,7.6
"3216","Amblotherium sp.",28,140.2,145,72142,41.67,7.6
"3218","Amblotherium sp.",28,140.2,145,72142,41.67,7.6
"3219","Ctenacodon sp.",28,140.2,145,72142,41.67,7.6
"3220","Peramuroides sp.",28,140.2,145,72142,41.67,7.6
"3222","Durlstotherium sp.",28,140.2,145,72142,41.67,7.6
"3223","Triconodon sp.",28,140.2,145,72142,41.67,7.6
"3224","Bolodon sp.",28,140.2,145,72142,41.67,7.6
"3225","Amblotherium sp.",28,140.2,145,72142,41.67,7.6
"3226","Amblotherium sp.",28,140.2,145,72142,41.67,7.6
"3227","Peraiocynodon sp.",28,140.2,145,72142,41.67,7.6
"3228","Peraspalax sp.",28,140.2,145,72142,41.67,7.6
"3229","Spalacotherium sp.",28,140.2,145,72142,41.67,7.6
"3230","Bolodon sp.",28,140.2,145,72142,41.67,7.6
"3231","Durlstodon sp.",28,140.2,145,72142,41.67,7.6
"3233","Amblotherium sp.",28,140.2,145,72142,41.67,7.6
"3234","Triconodon sp.",28,140.2,145,72142,41.67,7.6
"3235","Zhangolestes sp.",32,100.5,125,72321,48.68,122.5
"3236","Zhangolestes sp.",33,100.5,125,72321,48.68,122.5
"3243","Eoalphadon sp.",34,93.5,99.6,73432,38.88,-76.95
"3244","Eoalphadon sp.",35,93.5,99.6,73432,38.88,-76.95
"3247","Cedaromys sp.",34,93.5,99.6,73433,38.88,-76.95
"3248","Cedaromys sp.",35,93.5,99.6,73433,38.88,-76.95
"3249","Paracimexomys sp.",34,93.5,99.6,73433,38.88,-76.95
"3250","Paracimexomys sp.",35,93.5,99.6,73433,38.88,-76.95
"3251","Dakotamys sp.",34,93.5,99.6,73433,38.88,-76.95
"3252","Dakotamys sp.",35,93.5,99.6,73433,38.88,-76.95
"3253","Paracimexomys sp.",34,93.5,99.6,73433,38.88,-76.95
"3254","Paracimexomys sp.",35,93.5,99.6,73433,38.88,-76.95
"3255","Eoalphadon sp.",34,93.5,99.6,73433,38.88,-76.95
"3256","Eoalphadon sp.",35,93.5,99.6,73433,38.88,-76.95
"3257","Eoalphadon sp.",34,93.5,99.6,73433,38.88,-76.95
"3258","Eoalphadon sp.",35,93.5,99.6,73433,38.88,-76.95
"3261","Juchilestes sp.",31,122.46,125.45,73438,43.3,121.72
"3262","Juchilestes sp.",32,122.46,125.45,73438,43.3,121.72
"3263","Anebodon sp.",31,122.46,125.45,73438,43.3,121.72
"3264","Anebodon sp.",32,122.46,125.45,73438,43.3,121.72
"3265","Gobiconodon sp.",31,122.46,125.45,73438,43.3,121.72
"3266","Gobiconodon sp.",32,122.46,125.45,73438,43.3,121.72
"3269","Pachygenelus sp.",17,196.5,201.3,74206,27.41,-13.31
"3270","Pachygenelus sp.",18,196.5,201.3,74206,27.41,-13.31
"3271","Pachygenelus sp.",17,196.5,201.3,74208,27.41,-13.31
"3272","Pachygenelus sp.",18,196.5,201.3,74208,27.41,-13.31
"3273","Pachygenelus sp.",17,196.5,201.3,74209,27.41,-13.31
"3274","Pachygenelus sp.",18,196.5,201.3,74209,27.41,-13.31
"3275","Symmetrolestes sp.",32,113,125,74904,48.3,137.48
"3276","Pachygenelus sp.",17,190.8,201.3,75187,-44.03,-3.22
"3277","Pachygenelus sp.",18,190.8,201.3,75187,-44.03,-3.22
"3278","Pachygenelus sp.",17,190.8,201.3,75193,-43.76,-1.92
"3279","Pachygenelus sp.",18,190.8,201.3,75193,-43.76,-1.92
"3280","Tritylodon sp.",17,190.8,201.3,75194,-42.64,-1.21
"3281","Tritylodon sp.",18,190.8,201.3,75194,-42.64,-1.21
"3282","Pachygenelus sp.",17,190.8,201.3,75196,-42.56,-1.13
"3283","Pachygenelus sp.",18,190.8,201.3,75196,-42.56,-1.13
"3284","Tritylodon sp.",17,190.8,201.3,75262,-42.54,-1.17
"3285","Tritylodon sp.",18,190.8,201.3,75262,-42.54,-1.17
"3286","Turgidodon sp.",38,70.6,83.5,75836,46.46,-84.03
"3287","Turgidodon sp.",39,70.6,83.5,75836,46.46,-84.03
"3288","Paranyctoides sp.",38,70.6,83.5,75836,46.46,-84.03
"3289","Paranyctoides sp.",39,70.6,83.5,75836,46.46,-84.03
"3290","Turgidodon sp.",38,70.6,83.5,75836,46.46,-84.03
"3291","Turgidodon sp.",39,70.6,83.5,75836,46.46,-84.03
"3292","Alphadon sp.",38,70.6,83.5,75836,46.46,-84.03
"3293","Alphadon sp.",39,70.6,83.5,75836,46.46,-84.03
"3294","Aenigmadelphys sp.",38,70.6,83.5,75836,46.46,-84.03
"3295","Aenigmadelphys sp.",39,70.6,83.5,75836,46.46,-84.03
"3296","Avitotherium sp.",38,70.6,83.5,75836,46.46,-84.03
"3297","Avitotherium sp.",39,70.6,83.5,75836,46.46,-84.03
"3298","Iqualadelphis sp.",38,70.6,83.5,75836,46.46,-84.03
"3299","Iqualadelphis sp.",39,70.6,83.5,75836,46.46,-84.03
"3300","Varalphadon sp.",38,70.6,83.5,75836,46.46,-84.03
"3301","Varalphadon sp.",39,70.6,83.5,75836,46.46,-84.03
"3302","Gypsonictops sp.",38,70.6,83.5,75836,46.46,-84.03
"3303","Gypsonictops sp.",39,70.6,83.5,75836,46.46,-84.03
"3304","Gypsonictops sp.",38,70.6,83.5,75836,46.46,-84.03
"3305","Gypsonictops sp.",39,70.6,83.5,75836,46.46,-84.03
"3306","Avitotherium sp.",38,70.6,83.5,75837,46.33,-83.41
"3307","Avitotherium sp.",39,70.6,83.5,75837,46.33,-83.41
"3308","Turgidodon sp.",38,70.6,83.5,75838,46.33,-83.41
"3309","Turgidodon sp.",39,70.6,83.5,75838,46.33,-83.41
"3310","Symmetrodontoides sp.",38,70.6,83.5,75839,46.56,-83.5
"3311","Symmetrodontoides sp.",39,70.6,83.5,75839,46.56,-83.5
"3312","Anchistodelphys sp.",38,70.6,83.5,75839,46.56,-83.5
"3313","Anchistodelphys sp.",39,70.6,83.5,75839,46.56,-83.5
"3314","Iugomortiferum sp.",38,70.6,83.5,75839,46.56,-83.5
"3315","Iugomortiferum sp.",39,70.6,83.5,75839,46.56,-83.5
"3316","Zygiocuspis sp.",38,70.6,83.5,75839,46.56,-83.5
"3317","Zygiocuspis sp.",39,70.6,83.5,75839,46.56,-83.5
"3318","Varalphadon sp.",38,70.6,83.5,75839,46.56,-83.5
"3319","Varalphadon sp.",39,70.6,83.5,75839,46.56,-83.5
"3321","Varalphadon sp.",38,70.6,83.5,75840,46.56,-83.5
"3322","Varalphadon sp.",39,70.6,83.5,75840,46.56,-83.5
"3323","Iugomortiferum sp.",38,70.6,83.5,75840,46.56,-83.5
"3324","Iugomortiferum sp.",39,70.6,83.5,75840,46.56,-83.5
"3325","Paranyctoides sp.",38,70.6,83.5,75840,46.56,-83.5
"3326","Paranyctoides sp.",39,70.6,83.5,75840,46.56,-83.5
"3327","Anchistodelphys sp.",38,70.6,83.5,75840,46.56,-83.5
"3328","Anchistodelphys sp.",39,70.6,83.5,75840,46.56,-83.5
"3329","Symmetrodontoides sp.",38,70.6,83.5,75840,46.56,-83.5
"3330","Symmetrodontoides sp.",39,70.6,83.5,75840,46.56,-83.5
"3333","Paranyctoides sp.",38,70.6,83.5,75840,46.56,-83.5
"3334","Paranyctoides sp.",39,70.6,83.5,75840,46.56,-83.5
"3335","Symmetrodontoides sp.",38,70.6,83.5,75845,46.56,-83.5
"3336","Symmetrodontoides sp.",39,70.6,83.5,75845,46.56,-83.5
"3337","Varalphadon sp.",38,70.6,83.5,75851,46.56,-83.5
"3338","Varalphadon sp.",39,70.6,83.5,75851,46.56,-83.5
"3339","Arginbaatar sp.",32,109,122.46,77191,43.34,101.46
"3340","Arginbaatar sp.",33,109,122.46,77191,43.34,101.46
"3341","Arguimus sp.",32,109,122.46,77191,43.34,101.46
"3342","Arguimus sp.",33,109,122.46,77191,43.34,101.46
"3343","Kielantherium sp.",32,109,122.46,77191,43.34,101.46
"3344","Kielantherium sp.",33,109,122.46,77191,43.34,101.46
"3345","Monobaatar sp.",32,109,122.46,77191,43.34,101.46
"3346","Monobaatar sp.",33,109,122.46,77191,43.34,101.46
"3351","Arguimus sp.",32,109,122.46,77191,43.34,101.46
"3352","Arguimus sp.",33,109,122.46,77191,43.34,101.46
"3353","Eobaatar sp.",32,109,122.46,77191,43.34,101.46
"3354","Eobaatar sp.",33,109,122.46,77191,43.34,101.46
"3355","Gobiconodon sp.",32,109,122.46,77191,43.34,101.46
"3356","Gobiconodon sp.",33,109,122.46,77191,43.34,101.46
"3357","Prokennalestes sp.",32,109,122.46,77191,43.34,101.46
"3358","Prokennalestes sp.",33,109,122.46,77191,43.34,101.46
"3359","Gobiotheriodon sp.",32,109,122.46,77191,43.34,101.46
"3360","Gobiotheriodon sp.",33,109,122.46,77191,43.34,101.46
"3361","Prokennalestes sp.",32,109,122.46,77191,43.34,101.46
"3362","Prokennalestes sp.",33,109,122.46,77191,43.34,101.46
"3363","Eobaatar sp.",32,109,122.46,77191,43.34,101.46
"3364","Eobaatar sp.",33,109,122.46,77191,43.34,101.46
"3365","Gobiconodon sp.",32,109,122.46,77191,43.34,101.46
"3366","Gobiconodon sp.",33,109,122.46,77191,43.34,101.46
"3367","Hovurlestes sp.",32,109,122.46,77191,43.34,101.46
"3368","Hovurlestes sp.",33,109,122.46,77191,43.34,101.46
"3369","Prokennalestes sp.",32,109,122.46,77191,43.34,101.46
